service_number,service_name.x,telephone,email,service_address,street,suburb,town_city,service_type,definition,x20_hours_ece,equity_index_eqi,education_region,management_contact_name,full_management_address.x,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other,full_management_address.y,service_name.y,enrollment_total,max_licensed_positions_total,owner_name,funder_name,company_source_link,owner_source_link,additional_source_if_necessary,methodology_to_link,notes
25000,Active Explorers Central Park,09-525 1694,cm.centralpark@activeexplorers.co.nz,"Building 9, 666 Great South Road, Ellerslie Auckland","Building 9, 666 Great South Road",Ellerslie,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Sheree Davys,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,09-2960522,-36.90180681,174.8068841,50,10,2,3,3,5,3,2,18,7,0,5,11,2,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Active Explorers Central Park,18,50,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
25003,Karaka Learning Centre 4,09-2984199,info@karakalearning.co.nz,"113 Harbourside Drive, Karaka Auckland",113 Harbourside Drive,Karaka,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Waka,Rachel Waterson,"P O Box 72916, Papakura South Auckland 2244",P O Box 72916,Papakura,South Auckland 2244,09-2984199 Ext 8,-37.06935898,174.9264211,140,0,0,0,21,29,38,5,93,62,9,5,37,6,"P O Box 72916, Papakura South Auckland 2244",Karaka Learning Centre 4,93,140,Karaka Learning Centre Limited,David Wright,https://www.karakalearning.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1024099/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1024099%3Fbackurl%3DH4sIAAAAAAAAAEWMQQrCQAxFbzObLmoRl0EEUcEuBHuBOBN1oJ2MSabS26tYcff%252Bg%252FfrjDfS2vOQMcU3KaH4%252B%252FoBjpJFm7opk8Kmbed9NrSie%252BGSvzomz5J3wgPM3DE4DEFI9V%252FP4kjTkyVA0yyrA8qFi2gMVG0ljuTUUAwWro9DNGhWTq%252FgNHzuRkyewgkT9WBSyA0cCH7%252BBYQFHx%252FHAAAA,https://ero.govt.nz/institution/25003/karaka-learning-centre-4,Service address matches business profile and company website (113 Harbourside Drive). ERO mentioned.,
25012,Pukeko Preschool Mangere East,09-276 2611,pukekopreschoolmangereeast@gmail.com,"5 Hain Avenue, Mangere East Auckland",5 Hain Avenue,Mangere East,Auckland,Education & Care Service,,Yes,EQI 3,Tāmaki Herenga Waka,Mira Mautner,"48 Waipa Street, Birkenhead Auckland 0626",48 Waipa Street,Birkenhead,Auckland 0626,09-482 2454,-36.96553543,174.8281361,35,10,1,8,9,10,11,0,39,6,4,28,12,0,"48 Waipa Street, Birkenhead Auckland 0626",Pukeko Preschool Mangere East,39,35,Pukeko Preschool Group,"Ira Mautner, Mira Mautner",https://www.pukekopreschools.co.nz/pukeko-preschool-manurewa.php,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/7488116/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F7488116,https://ero.govt.nz/institution/25012/pukeko-preschool-mangere-east,,Each individual school is registered as a separate LTD with the same directors and registered address. Ex: https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8344163/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8344163
25017,Kauri Kids Howick,09-535 7507,rebecca.hellowell@aucklandcouncil.govt.nz,"563 Pakuranga Road, Howick Auckland",563 Pakuranga Road,Howick,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Rebecca Hellowell,"Victoria St, West Private Bag 92300,  Auckland 1142","Victoria St, West Private Bag 92300",,Auckland 1142,09-634330,-36.89921169,174.9155222,50,15,0,10,14,16,13,0,53,36,1,5,17,3,"Victoria St, West Private Bag 92300,  Auckland 1142",Kauri Kids Howick,53,50,Auckland City Council,Government,,https://www.aucklandleisure.co.nz/locations/beach-haven-kauri-kids/,https://ero.govt.nz/institution/20015/kauri-kids-beach-haven,ERO and Auckland Council website,Facebook page said they closed at least some centers in 2023: https://www.facebook.com/kaurikidsece/
25026,Immanuel Preschool (Mangere),09-277 9409,rachel@immanuelpreschool.ac.nz,"55 Hokianga Street, Mangere East Auckland",55 Hokianga Street,Mangere East,Auckland,Education & Care Service,,Yes,EQI 3,Tāmaki Herenga Waka,Rachel Talapati,"103A Terry Street, Blockhouse Bay Auckland 0600",103A Terry Street,Blockhouse Bay,Auckland 0600,09-627 4325,-36.97466928,174.8354973,23,8,1,4,2,6,10,1,24,3,2,12,11,0,"103A Terry Street, Blockhouse Bay Auckland 0600",Immanuel Preschool (Mangere),24,23,Immanuel Education and Care Limited,"George Ratnaker Chikkala, Rachel Susan Phillip Talapati",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2260193/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F2260193,,ECE address matches business profile.,
25030,Manukau Institute Of Technology Children's Education Centre,09-9687715,liz.keneti@manukau.ac.nz,"Manukau Institute of Technology 61 Otara Road, Gate 11, Otara Auckland","Manukau Institute of Technology 61 Otara Road, Gate 11",Otara,Auckland,Education & Care Service,,Yes,EQI 3,Tāmaki Herenga Waka,Liz Keneti,"PO Box 19400,  Hamilton 3244",PO Box 19400,,Hamilton 3244,09-968 8642,-36.95426175,174.872103,90,30,3,10,12,14,10,0,49,14,17,22,18,0,"PO Box 19400,  Hamilton 3244",Manukau Institute Of Technology Children's Education Centre,49,90,TE PŪKENGA WORK BASED LEARNING LIMITED,,https://www.xn--tepkenga-szb.ac.nz/about/contact-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8179185/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8179185,,Linked by PO Box on the program's website.,Seems to be childcare centers connected to a now-defunct government program designed to train people in the trades.
25046,The Treasure Cove Early Learning Centre,09-266 5727,,"159 A Russell Road, Manurewa Auckland",159 A Russell Road,Manurewa,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Peter Green,"32 St Vincent Avenue, Remuera Auckland 1050",32 St Vincent Avenue,Remuera,Auckland 1050,09-266 5727,-37.01590084,174.8760407,80,25,1,17,15,12,18,1,64,29,19,32,19,1,"32 St Vincent Avenue, Remuera Auckland 1050",The Treasure Cove Early Learning Centre,64,80,Greaskie 2013 Limited,Peter Gilfillan Green,,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4404619/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4404619,https://ero.govt.nz/institution/10306/the-treasure-cove-elc-tawa,Address and director from ECE match business profile. Mentioned in ERO.,
25049,BestStart Maich Road,09-269 0077,maich@best-start.org,"78-80 Maich Road, Manurewa Auckland",78-80 Maich Road,Manurewa,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-37.01559355,174.8899118,100,15,2,14,25,23,27,0,91,12,14,16,58,7,"P O Box 276177, Manukau City South Auckland 2241",BestStart Maich Road,91,100,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25052,BestStart Dublin Street,09-238 7388,dublin@best-start.org,"30 Dublin Street,  Pukekohe",30 Dublin Street,,Pukekohe,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-37.19620882,174.8996494,65,20,3,9,13,16,13,3,57,12,31,11,13,4,"P O Box 276177, Manukau City South Auckland 2241",BestStart Dublin Street,57,65,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25055,BestStart Coronation Road,09-2788 454,coronation@best-start.org,"2 Coronation Road, Papatoetoe Auckland",2 Coronation Road,Papatoetoe,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.97850251,174.850539,50,14,0,8,11,12,8,2,41,0,6,10,32,0,"P O Box 276177, Manukau City South Auckland 2241",BestStart Coronation Road,41,50,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25068,MyKindy Mt Wellington,09-5278222,managermtwellington@mykindy.nz,"16 Mountain Road, Mount Wellington Auckland",16 Mountain Road,Mount Wellington,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Emma Norrie,"2/11 Regia Close, Half Moon Bay Auckland 2012",2/11 Regia Close,Half Moon Bay,Auckland 2012,,-36.89580008,174.8438241,84,25,3,17,9,13,16,0,58,49,2,1,14,2,"2/11 Regia Close, Half Moon Bay Auckland 2012",MyKindy Mt Wellington,58,84,MyKindy Limited,Preschool PTY LTD,https://www.mykindy.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8223492/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8223492,,Manament name in ECE matches business profile (Emma Norrie) and address match ECE/profile.,
25080,BestStart Papakura East Kindy,09-2965420,papakuraeast.kindy@best-start.org,"7 Winiata Terrace,  Papakura",7 Winiata Terrace,,Papakura,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-37.05513778,174.9647411,39,0,0,0,8,15,12,3,38,3,27,15,6,1,"P O Box 276177, Manukau City South Auckland 2241",BestStart Papakura East Kindy,38,39,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25089,Busy Bees Mount Wellington,09-570 9919,manager@mountwellington.busybees.org.nz,"41-43 Harwood Road, Mount Wellington Auckland",41-43 Harwood Road,Mount Wellington,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Manawa,Kumudu Perera,"PO Box 628,  Whangaparaoa 0949",PO Box 628,,Whangaparaoa 0949,,-36.90014941,174.8306775,130,22,2,21,31,33,31,5,123,11,7,33,84,7,"PO Box 628,  Whangaparaoa 0949",Busy Bees Mount Wellington,123,130,Busy Bees,Eagle Superco Limited,https://busybees.org.nz/about-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6248733?backurl=H4sIAAAAAAAAAEXLMQ7CMAyF4dtkYSgMjBZiAAY6VGovYCUGIjVxsJ2i3p4iitje%2B6S%2FKXgnbTyngjkuSwnFPw5P6ISnmH3EcXMK1aNFzo6yRZuHuZDCsW3X3xta1YtwLV9eOpZyFk6w7oHBYQhCqv96hSvNL5YATg3FYOvGmKLBbu%2F0tmD4lBNmT6HDTCOYVHKJA8HP3%2FdD8cbGAAAA,,Traced Busy Bees through Provincial Education Group Limited to Eagle Superco Limited. PO Box on Busy Bees website.,
25090,Busy Bees Pakuranga 2,09-576 8201,Jolene.Stadler@busybees.org.nz,"71 Reeves Road, Pakuranga Auckland",71 Reeves Road,Pakuranga,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Jolene Stadler,"PO Box 628,  Whangaparaoa 0949",PO Box 628,,Whangaparaoa 0949,09-576 8201,-36.9143339,174.8794125,120,0,0,0,0,30,24,0,54,8,3,9,29,9,"PO Box 628,  Whangaparaoa 0949",Busy Bees Pakuranga 2,54,120,Busy Bees,Eagle Superco Limited,https://busybees.org.nz/about-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6248733?backurl=H4sIAAAAAAAAAEXLMQ7CMAyF4dtkYSgMjBZiAAY6VGovYCUGIjVxsJ2i3p4iitje%2B6S%2FKXgnbTyngjkuSwnFPw5P6ISnmH3EcXMK1aNFzo6yRZuHuZDCsW3X3xta1YtwLV9eOpZyFk6w7oHBYQhCqv96hSvNL5YATg3FYOvGmKLBbu%2F0tmD4lBNmT6HDTCOYVHKJA8HP3%2FdD8cbGAAAA,,Traced Busy Bees through Provincial Education Group Limited to Eagle Superco Limited. PO Box on Busy Bees website.,
25097,BestStart Onslow Road,09-2983669,onslow@best-start.org,"25 Onslow Road,  Papakura",25 Onslow Road,,Papakura,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-37.06675576,174.9509205,76,25,3,15,21,14,15,2,70,26,23,26,19,10,"P O Box 276177, Manukau City South Auckland 2241",BestStart Onslow Road,70,76,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25124,Active Explorers Airport,09-2750888,,"(International Airport) 6 Uenuku Way, Auckland Airport Auckland",(International Airport) 6 Uenuku Way,Auckland Airport,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Sheree Davys,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,09-2960522,-37.00555503,174.7823661,80,20,3,10,9,12,5,0,39,10,9,19,9,0,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Active Explorers Airport,39,80,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
25126,Frog Puddles Childcare Centre - Half Moon Bay,09-5375744,frogpuddles7@gmail.com,"1 Dianne Louise Drive, Half Moon Bay Auckland",1 Dianne Louise Drive,Half Moon Bay,Auckland,Education & Care Service,Non-denominational,Yes,EQI > 5,Tāmaki Herenga Manawa,Filiata Hannemann,"P O Box 97443, Manukau City Auckland 2241",P O Box 97443,Manukau City,Auckland 2241,,-36.88805717,174.9050109,33,8,1,6,5,9,8,1,30,18,2,1,15,0,"P O Box 97443, Manukau City Auckland 2241",Frog Puddles Childcare Centre - Half Moon Bay,30,33,Essential Educational Solutions Limited dba Galaxy Childcare,"Finau Lologa, Filiata Karameli Hannemann",https://galaxychildcare.co.nz/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5467861/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5467861,https://frogpuddleschildcare.com/about-us,Finau and Kara are documented owners of both Galaxy Childcare and Frog Puddles. Filiata Hannemann listed in ECE and business profile as management.,
25131,Lollipops Pukekohe,09-239 1078,,"5 Paerata Road,  Pukekohe",5 Paerata Road,,Pukekohe,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Waka,Sheree Davys,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,09-2960522,-37.19055686,174.9036355,50,20,1,9,8,9,7,0,34,20,7,4,13,1,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Lollipops Pukekohe,34,50,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
25149,Penguins School of Early Learning,09-537 4970,enquiries@penguinsearlylearning.co.nz,"197 Whitford Road,  Whitford",197 Whitford Road,,Whitford,Education & Care Service,,Yes,Not Applicable / Unknown,Tāmaki Herenga Manawa,Ashleigh Allington,"P O Box 6199, Wellesley Street Auckland 1141",P O Box 6199,Wellesley Street,Auckland 1141,09-5374970,-36.92105606,174.9311867,150,25,1,17,35,52,28,0,133,38,4,3,93,10,"P O Box 6199, Wellesley Street Auckland 1141",Penguins School of Early Learning,133,150,ACG Early Childhood Education Group Limited,ACG Schools LImited,https://www.acgedu.com/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5508865/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5508865,https://ero.govt.nz/institution/47812/acg-parnell-early-learning-school,"Linked by URL in business profile, ERO listing, and a social media post by ACG Schools.","Prime Minister Christopher Luxon visited ACG schools in Queenstown, Auckland and Tauranga: https://www.facebook.com/591853909645492/posts/785713386926209 Ultimate holding company is in the United Kingdom."
25166,BestStart Everglade Babies,09-263 6074,evergladebabies@best-start.org,"2 Keri Anne Place, Manukau Central Auckland",2 Keri Anne Place,Manukau Central,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.99812506,174.8941142,20,20,3,17,2,0,0,0,22,9,3,3,12,1,"P O Box 276177, Manukau City South Auckland 2241",BestStart Everglade Babies,22,20,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25187,Kiwi Supertots Learning Centre - Papakura,09-2967193,,"58 Chichester Drive,  Papakura",58 Chichester Drive,,Papakura,Education & Care Service,,Yes,EQI 3,Tāmaki Herenga Waka,Ronika Prasad,"P O Box 72311, Papakura Auckland 2244",P O Box 72311,Papakura,Auckland 2244,09-296 7193,-37.07685087,174.9312296,35,15,0,3,7,7,8,0,25,2,8,10,7,1,"P O Box 72311, Papakura Auckland 2244",Kiwi Supertots Learning Centre - Papakura,25,35,Kiwi Supertots Learning Centre Limited dba Kiwi Supertots,,https://kiwisupertots.co.nz/history/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/545131,https://www.linkedin.com/in/darshi-luthera-735b8370/?originalSubdomain=nz,Owner on webpage named in business profile. Business profile matches email format in ECE data.,
25193,BestStart Kenderdine Road,09-277 0994,kenderdine@best-start.org,"19 Kenderdine Road, Papatoetoe Auckland",19 Kenderdine Road,Papatoetoe,Auckland,Education & Care Service,,Yes,EQI 3,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.9821745,174.8506627,150,20,3,14,36,39,41,4,137,18,13,33,91,7,"P O Box 276177, Manukau City South Auckland 2241",BestStart Kenderdine Road,137,150,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25194,BestStart Howick,09-538 0099,howick@best-start.org,"174 Ridge Road, Howick Auckland",174 Ridge Road,Howick,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.89826777,174.92056,47,8,1,7,10,21,11,0,50,20,4,2,32,8,"P O Box 276177, Manukau City South Auckland 2241",BestStart Howick,50,47,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25253,BestStart Everglade Preschool,09-2636070,evergladepreschool@best-start.org,"66 Everglade Drive, Manukau City Auckland",66 Everglade Drive,Manukau City,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,-36.997813120000004,174.8947613,50,0,0,0,5,25,28,0,58,10,8,13,35,6,"P O Box 276177, Manukau City South Auckland 2241",BestStart Everglade Preschool,58,50,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
25277,Karaka Learning Centre 2,09-2984199 Ext 8,info@karakalearning.co.nz,"113 Harbourside Drive,  Papakura",113 Harbourside Drive,,Papakura,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Waka,Rachel Waterson,"P O Box 72916, Papakura South Auckland 2244",P O Box 72916,Papakura,South Auckland 2244,09-2984199 Ext 8,-37.06944187,174.926411,90,50,2,28,7,7,20,3,67,51,10,3,19,2,"P O Box 72916, Papakura South Auckland 2244",Karaka Learning Centre 2,67,90,Karaka Learning Centre Limited,David Wright,https://www.karakalearning.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1024099/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1024099%3Fbackurl%3DH4sIAAAAAAAAAEWMQQrCQAxFbzObLmoRl0EEUcEuBHuBOBN1oJ2MSabS26tYcff%252Bg%252FfrjDfS2vOQMcU3KaH4%252B%252FoBjpJFm7opk8Kmbed9NrSie%252BGSvzomz5J3wgPM3DE4DEFI9V%252FP4kjTkyVA0yyrA8qFi2gMVG0ljuTUUAwWro9DNGhWTq%252FgNHzuRkyewgkT9WBSyA0cCH7%252BBYQFHx%252FHAAAA,https://ero.govt.nz/institution/25003/karaka-learning-centre-4,Service address matches business profile and company website (113 Harbourside Drive). ERO mentioned.,
